13;75;76
10;36;81
15;53;96
22;42;59
29;49;91
72;92;94
46;69;86
27;27;27
24;86;90
17;73;98
65;80;94
20;82;85
11;66;81
16;66;93
55;72;79
51;52;60
26;40;57
13;23;40
44;78;98
18;85;87
56;56;56
11;44;84
30;32;84
36;39;95
14;88;92
12;79;86
74;83;97
50;62;72
45;72;82
13;67;75
50;52;54
18;30;67
15;45;58
10;35;38
64;89;97
29;31;56
29;37;92
32;32;32
41;45;48
18;46;56
53;54;63
36;36;36
12;26;67
33;35;74
17;73;84
40;55;99
36;54;81
13;21;36
59;71;77
17;74;98
51;85;99
11;46;55
16;27;62
14;23;43
28;56;92
31;38;51
12;20;86
29;34;82
31;34;66
11;54;97
60;69;94
32;33;93
18;80;87
13;28;51
48;61;93
59;90;97
26;36;97
26;27;51
41;58;61
54;59;78
24;37;50
27;30;37
16;19;47
27;79;80
37;44;77
43;55;89
72;73;82
23;65;81
48;60;75
12;38;97
40;69;76
12;57;63
43;75;85
21;37;53
52;65;95
42;55;75
22;74;84
27;46;85
33;73;85
11;67;83
13;24;52
18;41;57
27;45;78
56;56;56
62;91;97
16;28;49
24;75;97
11;11;41
44;46;99
17;34;87
28;44;56
18;61;94
44;44;44
12;41;90
14;28;56
14;50;89
39;60;74
17;23;50
64;64;70
12;85;93
17;36;38
48;61;74
25;55;85
13;49;85
11;31;80
53;84;87
21;59;74
10;29;48
18;20;71
24;31;41
48;57;80
57;57;62
55;61;84
82;91;97
35;35;35
60;91;97
14;26;81
20;65;92
28;79;95
22;56;96
17;34;35
92;93;94
25;77;80
36;44;64
38;63;88
10;48;50
20;26;71
37;64;75
35;48;69
16;17;64
20;43;61
92;93;98
16;24;24
29;39;47
30;49;87
12;55;73
44;84;94
19;53;77
32;70;76
34;54;72
73;76;88
22;70;98
46;53;89
31;66;79
13;38;75
19;27;27
27;40;49
20;27;78
20;29;65
33;33;91
67;75;97
22;69;72
12;25;52
36;59;83
10;18;20
27;56;65
35;42;94
42;82;91
51;54;84
81;81;81
14;35;65
41;67;97
16;44;87
13;44;80
49;69;70
46;54;55
57;60;79
38;60;97
13;19;67
56;65;97
11;15;92
41;64;65
85;86;87
13;26;52
27;49;57
28;69;82
52;57;66
45;59;79
21;52;70
63;71;82
45;59;63
44;55;55
10;53;64
15;30;57
44;93;93
16;72;97
32;64;98
26;31;97
10;34;63
69;87;94
42;61;77
25;61;69
47;49;83
21;55;77
36;75;88
40;92;96
19;21;57
22;32;46
53;69;82
16;51;63
44;76;91
67;67;88
28;39;54
35;37;52
19;65;96
44;67;93
31;59;87
29;38;84
32;74;99
62;94;95
17;27;29
57;65;73
35;57;78
17;28;89
24;71;95
57;57;63
22;25;45
12;42;93
64;66;72
18;26;30
81;81;81
26;81;84
10;40;40
42;91;96
78;80;94
41;60;62
50;70;98
26;54;60
29;40;91
86;86;86
26;29;48
12;13;98
19;64;68
53;75;81
27;81;86
51;84;85
12;43;67
15;74;82
50;67;87
14;56;98
75;83;85
29;41;67
11;20;54
11;45;49
18;29;99
33;36;45
26;30;82
36;80;88
28;66;88
22;33;84
12;36;96
56;65;84
18;41;43
17;71;90
22;31;65
21;42;51
13;29;61
29;32;93
16;24;42
41;41;41
47;62;95
55;58;72
62;98;98
68;76;85
13;47;54
59;63;66
36;40;95
38;43;80
65;94;95
55;94;97
42;73;87
25;50;98
18;61;95
12;37;71
52;60;95
18;23;52
13;69;89
48;67;81
82;88;97
42;43;57
65;69;91
22;74;89
32;37;73
11;29;91
30;33;76
22;43;54
18;75;98
31;48;99
29;54;74
21;59;60
38;40;86
71;86;92
45;79;94
38;59;64
53;93;97
11;58;80
43;48;63
31;43;44
16;61;79
71;75;79
10;32;91
40;47;54
22;54;69
11;40;68
43;64;94
23;28;91
39;73;78
51;63;75
77;83;97
28;28;28
62;78;84
22;57;85
10;67;71
13;30;44
48;49;96
46;83;89
36;43;91
33;76;78
43;47;92
13;52;58
16;95;97
24;44;73
11;40;76
14;18;44
65;78;80
55;62;86
12;30;75
35;66;75
16;52;91
16;53;89
14;31;98
17;65;81
44;57;62
12;34;91
39;62;75
51;54;86
16;42;87
31;64;80
53;58;70
39;65;95
28;96;98
38;45;63
20;50;65
50;56;75
13;32;76
62;86;92
56;75;89
44;75;91
22;27;35
12;33;92
30;54;63
24;28;32
35;53;75
31;40;90
27;65;75
14;35;90
68;79;83
54;68;92
12;21;72
51;75;99
58;77;89
37;61;85
39;92;93
12;58;59
24;41;52
26;32;35
83;84;86
12;28;39
13;63;74
21;58;60
57;74;91
46;63;90
11;45;60
16;55;61
39;49;73
14;48;78
14;74;81
39;72;91
48;49;92
13;72;86
14;88;96
18;45;52
30;58;97
30;31;40
20;76;82
34;46;80
19;62;75
26;77;94
30;49;74
28;55;90
36;51;81
32;38;86
13;71;98
66;66;66
27;70;88
21;71;89
11;27;72
30;53;92
26;44;93
40;62;72
29;34;52
59;66;78
34;64;85
20;90;98
23;36;87
22;53;82
18;22;58
49;53;92
36;71;89
62;68;82
30;74;93
39;47;83
44;53;95
10;20;40
31;42;70
20;40;44
14;42;95
26;44;59
13;46;74
12;89;93
32;41;60
25;83;96
15;25;60
34;36;74
11;27;65
56;92;96
26;54;88
54;73;81
29;42;63
53;69;97
25;59;75
31;43;75
11;29;91
71;79;99
52;82;92
46;51;63
25;86;99
39;61;66
48;51;88
46;51;61
81;84;90
32;93;98
25;39;80
19;30;75
20;29;42
14;93;96
12;97;99
24;77;96
14;17;68
32;70;74
29;51;75
32;70;70
11;35;99
39;83;97
15;78;97
16;73;83
29;81;99
29;61;79
27;36;92
66;82;87
29;35;87
72;76;77
64;86;91
35;48;80
45;59;63
22;80;94
17;28;58
13;56;99
13;20;88
10;49;84
27;35;56
33;74;90
78;95;97
95;95;95
25;85;89
58;68;92
81;81;81
12;69;79
21;22;29
59;86;87
50;71;89
55;58;61
22;25;37
11;24;59
47;60;75
14;18;85
27;33;74
44;53;66
10;38;57
41;72;99
66;70;85
67;71;73
20;35;69
54;62;95
66;88;92
47;60;85
15;76;94
13;62;67
67;86;92
13;86;87
55;63;76
28;77;94
21;50;81
36;43;75
19;42;58
10;15;98
14;43;74
19;23;59
19;80;89
14;16;51
21;34;76
26;44;45
12;30;71
47;77;91
30;65;70
49;62;64
58;70;92
48;49;67
24;56;97
54;54;54
32;54;62
14;48;67
34;74;79
41;57;60
41;81;85
11;69;70
18;40;63
17;50;88
40;46;98
10;57;99
41;42;96
63;67;71
13;18;42
27;54;86
11;58;69
16;32;64
20;75;91
12;13;71
51;66;71
25;70;96
12;14;99
10;14;81
23;36;63
69;92;96
13;29;69
25;30;36
56;64;99
26;42;68
13;32;69
20;29;97
26;38;88
14;22;61
63;65;91
16;19;61
15;78;90
19;31;66
15;46;65
36;40;94
29;50;63
22;61;67
23;88;99
59;82;92
40;56;60
27;45;75
53;75;86
18;42;51
41;65;72
19;64;80
25;35;49
17;24;96
62;78;82
58;62;93
48;60;64
28;29;70
54;60;67
16;32;64
10;79;90
12;40;96
15;52;91
38;40;70
16;31;85
68;90;91
67;74;98
17;27;34
20;22;43
52;83;94
35;58;76
15;21;79
37;48;84
67;84;93
23;45;53
20;94;94
20;84;95
19;20;49
11;15;51
37;56;94
36;37;58
16;20;25
51;52;61
26;47;89
16;19;90
69;78;86
37;61;91
97;97;97
29;47;75
22;33;56
13;23;75
29;54;71
16;43;86
10;41;55
20;61;83
23;80;85
36;75;92
19;67;70
32;53;91
22;22;61
50;70;98
49;76;89
32;71;84
16;86;86
50;54;60
28;29;42
20;33;67
28;91;98
27;33;78
14;53;89
42;54;58
61;90;98
29;37;57
60;60;66
27;67;94
27;31;32
49;52;76
28;40;52
52;69;95
41;53;58
32;34;50
18;71;79
19;53;62
19;27;80
21;52;80
17;72;91
32;44;77
49;72;86
13;52;80
16;74;98
35;60;60
51;54;79
45;59;71
28;41;55
27;36;48
18;37;98
13;29;70
44;53;96
35;49;98
35;69;99
71;79;93
25;27;76
12;25;43
32;66;93
18;34;42
29;53;62
10;18;72
20;50;90
77;78;95
19;46;47
12;65;76
38;54;67
11;24;96
10;11;70
75;83;85
36;40;47
43;47;81
16;41;87
28;52;95
23;40;57
54;63;83
34;36;64
35;40;50
35;77;98
40;49;85
36;54;81
18;66;83
36;69;70
22;70;78
13;81;99
16;55;97
20;40;80
15;22;67
28;58;93
37;43;94
21;38;43
11;51;51
56;69;73
46;59;72
80;80;80
20;30;45
53;90;94
12;37;38
29;64;99
27;79;94
13;70;78
82;84;92
26;47;73
93;93;93
11;17;54
23;28;83
18;37;76
21;21;49
16;68;94
42;89;89
75;75;96
33;48;80
28;35;98
71;71;98
22;74;82
52;74;96
33;48;97
27;59;90
29;48;58
19;61;98
50;74;85
45;49;87
32;40;50
22;22;98
22;35;86
26;40;81
24;47;75
21;33;51
14;30;79
19;45;74
24;24;24
25;35;49
18;69;97
13;35;57
12;65;94
37;60;81
63;64;86
21;21;21
20;62;90
19;30;63
31;41;83
11;13;27
43;44;75
35;68;98
69;79;85
30;60;78
15;47;68
17;45;89
18;51;69
29;75;94
31;38;70
22;44;88
23;32;36
28;38;71
35;70;83
40;43;60
25;37;65
20;79;92
30;55;99
29;58;74
24;50;55
11;65;92
25;37;65
57;95;96
18;74;78
38;50;79
21;30;85
11;86;91
23;28;91
65;65;71
26;33;50
46;50;75
51;64;86
16;40;54
18;65;77
10;87;89
41;72;84
45;51;87
21;60;80
37;49;90
21;52;64
55;60;78
49;56;94
54;55;91
33;64;95
32;85;97
17;47;99
10;29;73
20;42;66
21;27;58
49;56;64
19;50;81
12;57;96
86;91;95
63;76;82
32;89;97
21;22;77
30;82;83
68;83;98
47;57;86
26;73;74
10;71;74
30;34;97
31;60;97
13;25;94
21;27;90
34;75;94
10;23;87
32;48;99
21;47;85
24;35;49
26;31;59
40;54;88
12;59;93
10;18;97
25;80;84
10;52;99
32;48;72
56;79;89
28;64;94
75;78;91
47;82;85
35;87;94
65;77;81
22;41;57
28;63;74
25;41;97
73;73;73
12;50;83
41;67;77
21;38;66
70;71;94
39;67;84
19;33;75
14;43;72
23;28;90
29;46;91
10;11;66
22;39;91
22;33;46
17;23;76
50;60;72
40;49;80
19;38;76
21;34;76
42;43;88
33;38;70
18;32;95
22;48;66
48;95;97
58;58;97
44;51;88
27;95;99
12;44;90
23;40;76
85;88;98
45;47;67
21;21;21
37;57;77
17;24;70
15;52;61
28;56;70
70;74;95
57;72;99
13;90;92
10;78;94
45;80;87
67;74;91
13;29;41
30;66;69
24;65;98
12;51;62
28;32;76
25;78;87
13;15;66
29;72;87
22;53;79
24;30;60
50;71;86
50;60;72
38;41;88
40;65;90
29;59;65
13;66;70
29;29;29
16;47;66
47;57;60
35;42;75
16;20;25
47;48;90
27;72;99
10;13;66
14;19;93
35;64;77
20;86;95
13;91;98
41;41;80
11;15;19
78;81;84
22;44;95
22;44;69
44;67;69
13;35;46
21;21;21
25;59;67
44;46;79
59;71;83
33;83;83
46;82;95
12;28;95
26;48;61
59;61;63
19;34;85
28;42;63
51;60;85
41;70;94
79;85;85
20;38;56
20;32;59
13;20;83
33;75;95
11;63;81
32;73;81
35;44;55
16;66;67
11;41;95
37;83;96
15;20;83
19;33;75
46;50;67
38;63;76
27;37;96
15;40;79
85;95;95
25;49;89
12;82;91
44;62;94
12;16;74
23;33;56
13;44;91
41;51;65
46;87;88
35;45;46
26;45;53
31;52;82
12;26;76
56;71;91
12;53;91
29;37;78
30;76;99
48;63;78
43;71;71
10;42;62
12;85;94
19;70;83
39;62;72
28;36;78
28;49;51
30;40;70
18;42;98
19;50;85
26;50;83
36;58;77
19;29;88
65;90;91
22;37;46
22;88;93
30;31;62
29;61;93
23;68;90
20;59;84
30;48;62
41;63;80
29;67;97
34;34;34
60;70;95
28;33;61
20;86;99
44;60;73
27;48;72
32;81;96
26;54;61
11;17;70
19;46;82
10;47;52
42;89;97
32;42;86
51;64;84
35;52;66
36;66;89
35;38;39
32;59;93
33;36;63
54;68;84
33;65;97
47;88;91
28;39;57
39;48;64
11;28;52
59;87;99
24;86;91
54;62;95
14;34;65
24;46;71
21;70;89
54;67;68
14;48;95
14;53;66
19;44;86
57;63;96
84;87;95
37;53;75
37;55;99
19;30;72
26;67;80
13;30;61
15;84;97
18;44;64
15;38;77
16;41;60
46;56;66
65;69;82
41;45;70
21;22;55
16;19;88
54;73;95
50;65;96
47;47;47
45;62;66
68;93;97
12;30;46
35;61;62
13;27;52
41;64;94
31;36;63
50;83;83
23;70;71
60;69;89
34;49;85
20;27;42
16;61;74
24;45;76
72;77;85
16;24;36
45;68;72
66;98;98
23;46;92
15;41;81
30;45;68
32;35;55
36;36;36
26;53;88
21;21;69
16;24;31
15;80;97
19;70;73
29;47;80
57;57;57
10;27;65
34;65;93
16;73;99
18;28;32
36;58;94
14;38;57
14;58;69
17;22;67
26;35;62
66;92;99
35;57;66
15;16;90
17;30;48
24;71;94
11;61;68
10;61;77
64;72;94
39;44;57
15;26;27
42;58;87
14;84;95
15;66;73
37;49;55
35;48;52
47;83;84
43;82;84
23;29;44
60;77;83
59;70;81
23;70;96
12;48;49
36;94;96
10;56;68
49;79;98
